Collection Name,Title#1,Name#1,Name URI#1,Resource Type#1,Resource Type URI#1,Genre#1,Genre URI#1,Date Created#1,Language Term#1,Language Term URI#1,Language Term Type#1,Extent#1,Physical Description Note#1,Form#1,Form URI#1,Form#2,Form URI#2,Abstract#1,Subject Topic#1,Subject Topic URI#1,Subject Topic#2,Subject Topic URI#2,Subject Topic#3,Subject Topic URI#3,Subject Topic#4,Subject Topic URI#4,Subject Topic#5,Subject Topic URI#5,Subject Name#1,Subject Name URI#1,Subject Name#2,Subject Name URI#2,Subject Name#3,Subject Name URI#3,Subject Geographic#1,Subject Geographic URI#1,Subject Temporal#1,Subject Temporal URI#1,Subject Title#1,Identifier#1,Identifier ARK#1,Physical Location#1,Shelf Locator#1,Date Captured#1,Internet Media Type#1,Digital Origin#1,Access Condition#1,Access Condition URI#1,ln_RECORDID,ln_RECORD_BATCHID,lnexp_MEDIAFILENAME,lnexp_PAGEURL
CU Chicanx/Latinx History Collection,Report regarding seige of TB-1 from student protestors,[UMAS (Organization)],http://id.worldcat.org/fast/626784,Manuscript,http://id.loc.gov/vocabulary/resourceTypes/man,Records (Documents),http://id.loc.gov/authorities/genreForms/gf2014026163,5/22/1974,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,4 pages,,reports,http://vocab.getty.edu/page/aat/300027267,correspondence,http://vocab.getty.edu/page/aat/300026877,"Unidentified report, written from the side of the protestors, explaining the lead up to the occupation of TB-1. The report states, ""The UMAS-EOP administrative offices in TB-1 were taken over by Chicano students six days ago and after two days of negotiations, the administration has walked out.""",Minorities--Education (Higher),http://id.worldcat.org/fast/1023138,Discrimination in education,http://id.worldcat.org/fast/895037,Student movements,http://id.worldcat.org/fast/1135954,Student aid,http://id.worldcat.org/fast/1432104,Universities and colleges--Finance,http://id.worldcat.org/fast/1161770,"Franco, Joe",local,"Acosta, Paul",local,,,"University of Colorado Boulder (Boulder, Colorado, United States, North America) (school)",GNIS: 178650,Nineteen seventies,http://id.loc.gov/authorities/subjects/sh96005520,Los Seis de Boulder,narv_chicanxHistory_VCAA_UMAS_009.pdf,https://ark.colorado.edu/ark:/47540/13746409s466,"University of Colorado Boulder. Special Collections, Archives & Preservation",COU:3673,2021,application/pdf,reformatted digital,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,http://rightsstatements.org/vocab/InC/1.0/,54,4876,narv_chicanxHistory_VCAA_UMAS_009.pdf,https://cudl.colorado.edu//luna/servlet/detail/CUB~24~24~54~287034
CU Chicanx/Latinx History Collection,Letter from Daniel Martinez to James Corbridge,"Martinez, Daniel",local,Manuscript,http://id.loc.gov/vocabulary/resourceTypes/man,Records (Documents),http://id.loc.gov/authorities/genreForms/gf2014026163,11/9/1973,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 pages,,correspondence,http://vocab.getty.edu/page/aat/300026877,,,Letter to Vice President Corbridge asking for intervention regarding a dispute between EOP administration and UMAS students.,Minorities--Education (Higher),http://id.worldcat.org/fast/1023138,Discrimination in education,http://id.worldcat.org/fast/895037,Student movements,http://id.worldcat.org/fast/1135954,,,,,"Corbridge, James N.",http://id.loc.gov/authorities/names/n89646514,UMAS (Organization),http://id.worldcat.org/fast/626784,"University of Colorado, Boulder. Educational Opportunity Program",local,"University of Colorado Boulder (Boulder, Colorado, United States, North America) (school)",GNIS: 178650,Nineteen seventies,http://id.loc.gov/authorities/subjects/sh96005520,Los Seis de Boulder,narv_chicanxHistory_VCAA_UMAS_013.pdf,https://ark.colorado.edu/ark:/47540/z5764z10m33b,"University of Colorado Boulder. Special Collections, Archives & Preservation",COU:3673,2021,application/pdf,reformatted digital,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,http://rightsstatements.org/vocab/InC/1.0/,53,4876,narv_chicanxHistory_VCAA_UMAS_013.pdf,https://cudl.colorado.edu//luna/servlet/detail/CUB~24~24~53~287030
CU Chicanx/Latinx History Collection,Voicemail message left by UMAS to James Corbridge,UMAS (Organization),http://id.worldcat.org/fast/626784,Manuscript,http://id.loc.gov/vocabulary/resourceTypes/man,Records (Documents),http://id.loc.gov/authorities/genreForms/gf2014026163,4/16/1973,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,2 pages,,memorandums,http://vocab.getty.edu/page/aat/300026906,notes (documents),http://vocab.getty.edu/page/aat/300027200,Memo to Chancellor James Corbridge from members of the United Mexican American Students (UMAS) student organization. A copy of original memo was given to Lieutenant Dave Evans of the University of Colorado Police Department. A copy was also given to President Frederick P. Thieme.,Minorities--Education (Higher),http://id.worldcat.org/fast/1023138,Discrimination in education,http://id.worldcat.org/fast/895037,Student movements,http://id.worldcat.org/fast/1135954,,,,,"Corbridge, James N.",http://id.loc.gov/authorities/names/n89646514,"Evans, Dave",local,"Thieme, Frederick P.",local,"University of Colorado Boulder (Boulder, Colorado, United States, North America) (school)",GNIS: 178650,Nineteen seventies,http://id.loc.gov/authorities/subjects/sh96005520,Los Seis de Boulder,narv_chicanxHistory_VCAA_UMAS_015.pdf,https://ark.colorado.edu/ark:/47540/qw5r8m76p2vp,"University of Colorado Boulder. Special Collections, Archives & Preservation",COU:3673,2021,application/pdf,reformatted digital,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,http://rightsstatements.org/vocab/InC/1.0/,51,4876,narv_chicanxHistory_VCAA_UMAS_015.pdf,https://cudl.colorado.edu//luna/servlet/detail/CUB~24~24~51~287028
CU Chicanx/Latinx History Collection,Memo from James Corbridge to student protestors,"Corbridge, James N.",http://id.loc.gov/authorities/names/n89646514,Manuscript,http://id.loc.gov/vocabulary/resourceTypes/man,Records (Documents),http://id.loc.gov/authorities/genreForms/gf2014026163,4/11/1974,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 pages,,correspondence,http://vocab.getty.edu/page/aat/300026877,memorandums,http://vocab.getty.edu/page/aat/300026906,"Memo to ""Students occupying TB #1."" It states, ""If the individuals occupying TB #1 will leave the building peaceably no charges will be brought against them."" The memo continues to express intention to form an Inquiry Board to investigate UMAS charges against EOP leadership.",Minorities--Education (Higher),http://id.worldcat.org/fast/1023138,Discrimination in education,http://id.worldcat.org/fast/895037,Student movements,http://id.worldcat.org/fast/1135954,,,,,UMAS (Organization),http://id.worldcat.org/fast/626784,"University of Colorado, Boulder. Educational Opportunity Program",local,,,"University of Colorado Boulder (Boulder, Colorado, United States, North America) (school)",GNIS: 178650,Nineteen seventies,http://id.loc.gov/authorities/subjects/sh96005520,Los Seis de Boulder,narv_chicanxHistory_VCAA_UMAS_016.pdf,https://ark.colorado.edu/ark:/47540/7v8f3p78k8xp,"University of Colorado Boulder. Special Collections, Archives & Preservation",COU:3673,2021,application/pdf,reformatted digital,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,http://rightsstatements.org/vocab/InC/1.0/,49,4876,narv_chicanxHistory_VCAA_UMAS_016.pdf,https://cudl.colorado.edu//luna/servlet/detail/CUB~24~24~49~287026
CU Chicanx/Latinx History Collection,Crusade for Justice press release,Crusade for Justice,http://id.loc.gov/authorities/names/n77001721,Manuscript,http://id.loc.gov/vocabulary/resourceTypes/man,Records (Documents),http://id.loc.gov/authorities/genreForms/gf2014026163,5/13/1971,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,3 pages,,press releases,http://vocab.getty.edu/page/aat/300026437,,,Press release from the Crusade for Justice after the Los Seis bombings. The group believes a military apparatus and tactics were used for the bombing.,Vehicle bombs,http://id.worldcat.org/fast/1164956,Student movements,http://id.worldcat.org/fast/1135954,Minorities--Education (Higher),http://id.worldcat.org/fast/1023138,Discrimination in law enforcement,http://id.worldcat.org/fast/895102,,,UMAS (Organization),http://id.worldcat.org/fast/626784,,,,,"University of Colorado Boulder (Boulder, Colorado, United States, North America) (school)",GNIS: 178650,Nineteen seventies,http://id.loc.gov/authorities/subjects/sh96005520,Los Seis de Boulder,narv_chicanxHistory_Vigil_crusadePressRelease.pdf,https://ark.colorado.edu/ark:/47540/5q5v8j04n56j,"University of Colorado Boulder. Special Collections, Archives & Preservation",COU:3673,2021,application/pdf,reformatted digital,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,http://rightsstatements.org/vocab/InC/1.0/,123,4876,narv_chicanxHistory_Vigil_crusadePressRelease.pdf,https://cudl.colorado.edu//luna/servlet/detail/CUB~24~24~123~287022
CU Chicanx/Latinx History Collection,La historia de UMAS,UMAS (Organization),http://id.worldcat.org/fast/626784,Manuscript,http://id.loc.gov/vocabulary/resourceTypes/man,Records (Documents),http://id.loc.gov/authorities/genreForms/gf2014026163,7/13/1971,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 pages,8.5x14 or longer,posters,http://vocab.getty.edu/page/aat/300027221,,,"Poster for the 2nd Annual Chicano History Week: La Historia de UMAS. The poster notes, ""in the early 1970s, there were 2400 Chicano students enrolled at CU. Chicano students make up less than 4 percent of today's student population.""",College students--Societies and clubs,http://id.worldcat.org/fast/868054,Minorities--Education (Higher),http://id.worldcat.org/fast/1023138,Special events,http://id.worldcat.org/fast/1128924,Student movements,http://id.worldcat.org/fast/1135954,,,,,,,,,"University of Colorado Boulder (Boulder, Colorado, United States, North America) (school)",GNIS: 178650,Nineteen seventies,http://id.loc.gov/authorities/subjects/sh96005520,Los Seis de Boulder,narv_chicanxHistory_Vigil_UMASposter.pdf,https://ark.colorado.edu/ark:/47540/7w544w45f03f,"University of Colorado Boulder. Special Collections, Archives & Preservation",COU:3673,2021,application/pdf,reformatted digital,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,http://rightsstatements.org/vocab/InC/1.0/,122,4876,narv_chicanxHistory_Vigil_UMASposter.pdf,https://cudl.colorado.edu//luna/servlet/detail/CUB~24~24~122~287020
CU Chicanx/Latinx History Collection,Letter from UMAS administrators to Chicano student body,"Gallegos, Samuel",local,Manuscript,http://id.loc.gov/vocabulary/resourceTypes/man,Records (Documents),http://id.loc.gov/authorities/genreForms/gf2014026163,5/28/1970,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,2 pages,,correspondence,http://vocab.getty.edu/page/aat/300026877,,,"Letter to CU Boulder Chicano student body from UMAS administrators such as the director of admissions and financial aid, counselor coordinator, etc... The letter admonished students for creating an ""ugly atmosphere,"" and for ""attacking the white man"" rather than helping other Chicanos.",Minorities--Education (Higher),http://id.worldcat.org/fast/1023138,Student aid,http://id.worldcat.org/fast/1432104,Minority college students--Recruiting,http://id.worldcat.org/fast/1023334,Discrimination in education,http://id.worldcat.org/fast/895037,,,"Soliz, Jerry",local,"Franco, Joe",local,"Saiz, Flor",local,"University of Colorado Boulder (Boulder, Colorado, United States, North America) (school)",GNIS: 178650,Nineteen seventies,http://id.loc.gov/authorities/subjects/sh96005520,Los Seis de Boulder,narv_chicanxHistory_VPAA_14_EOP_UMAS_personnel_002.pdf,https://ark.colorado.edu/ark:/47540/zh1b364237r1,"University of Colorado Boulder. Special Collections, Archives & Preservation",COU:3673,2021,application/pdf,reformatted digital,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,http://rightsstatements.org/vocab/InC/1.0/,74,4876,narv_chicanxHistory_VPAA_14_EOP_UMAS_personnel_002.pdf,https://cudl.colorado.edu//luna/servlet/detail/CUB~24~24~74~286998
CU Chicanx/Latinx History Collection,Project REAP,"Marrujo, Becky",local,Manuscript,http://id.loc.gov/vocabulary/resourceTypes/man,Records (Documents),http://id.loc.gov/authorities/genreForms/gf2014026163,7/1/1970,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,8 pages,,correspondence,http://vocab.getty.edu/page/aat/300026877,,,"Memo to Vice President Volsky; re: ""Project REAP"" (Relative Educational Activities Programs). The letter includes a description of the REAP program and attempts to help Chicano students learn how to navigate the University setting.",Minorities--Education (Higher),http://id.worldcat.org/fast/1023138,Minority college students--Recruiting,http://id.worldcat.org/fast/1023334,Student aid,http://id.worldcat.org/fast/1432104,,,,,"Volsky, Ted",local,UMAS (Organization),http://id.worldcat.org/fast/626784,,,"University of Colorado Boulder (Boulder, Colorado, United States, North America) (school)",GNIS: 178650,Nineteen seventies,http://id.loc.gov/authorities/subjects/sh96005520,Los Seis de Boulder,narv_chicanxHistory_VPAA_14_MAYA_003.pdf,https://ark.colorado.edu/ark:/47540/n1781780t86p,"University of Colorado Boulder. Special Collections, Archives & Preservation",COU:3673,2021,application/pdf,reformatted digital,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,http://rightsstatements.org/vocab/InC/1.0/,71,4876,narv_chicanxHistory_VPAA_14_MAYA_003.pdf,https://cudl.colorado.edu//luna/servlet/detail/CUB~24~24~71~286994
CU Chicanx/Latinx History Collection,Immediate recruitment and solutions to problems related to Office of Admissions,"Marrujo, Becky",local,Manuscript,http://id.loc.gov/vocabulary/resourceTypes/man,Records (Documents),http://id.loc.gov/authorities/genreForms/gf2014026163,10/29/1970,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,13 pages,,correspondence,http://vocab.getty.edu/page/aat/300026877,,,"Memos to Dean Volsky and others regarding recruitment from May, 1970-November, 1970 from Becky Marrujo, Patrick Vigil, Andres Gavaldon and other UMAS officials. It describes historic issues with UMAS recruitment. Asserts that UMAS students are best at recruiting other students. They make recommendations for improvements and specifically reject recruitment programs developed without input from Mexican American students.",Minorities--Education (Higher),http://id.worldcat.org/fast/1023138,College students--Societies and clubs,http://id.worldcat.org/fast/868054,Minority college students--Recruiting,http://id.worldcat.org/fast/1023334,,,,,"Gavaldon, Andres",local,"Volsky, Ted",local,UMAS (Organization),http://id.worldcat.org/fast/626784,"University of Colorado Boulder (Boulder, Colorado, United States, North America) (school)",GNIS: 178650,Nineteen seventies,http://id.loc.gov/authorities/subjects/sh96005520,Los Seis de Boulder,narv_chicanxHistory_VPAA_14_MAYA_004.pdf,https://ark.colorado.edu/ark:/47540/bp8d1x54k98d,"University of Colorado Boulder. Special Collections, Archives & Preservation",COU:3673,2021,application/pdf,reformatted digital,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,http://rightsstatements.org/vocab/InC/1.0/,72,4876,narv_chicanxHistory_VPAA_14_MAYA_004.pdf,https://cudl.colorado.edu//luna/servlet/detail/CUB~24~24~72~286992
CU Chicanx/Latinx History Collection,Request for allocations of unrestricted gifts--Teatro Mejicano,"Roberts, Dwight V.",local,Manuscript,http://id.loc.gov/vocabulary/resourceTypes/man,Records (Documents),http://id.loc.gov/authorities/genreForms/gf2014026163,3/3/1971,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,3 pages,,correspondence,http://vocab.getty.edu/page/aat/300026877,financial records,http://vocab.getty.edu/page/aat/300027473,Brief proposal and justification for Teatro Mejicano. Includes note of support from Patrick Vigil.,Minorities--Education (Higher),http://id.worldcat.org/fast/1023138,Student aid,http://id.worldcat.org/fast/1432104,Universities and colleges--Finance,http://id.worldcat.org/fast/1161770,Mexican Americans--Folklore,http://id.worldcat.org/fast/1019106,,,"Trujillo, Tom",local,,,,,"University of Colorado Boulder (Boulder, Colorado, United States, North America) (school)",GNIS: 178650,Nineteen seventies,http://id.loc.gov/authorities/subjects/sh96005520,Los Seis de Boulder,narv_chicanxHistory_VPAA_14_MAYA_008.pdf,https://ark.colorado.edu/ark:/47540/g2366734m10x,"University of Colorado Boulder. Special Collections, Archives & Preservation",COU:3673,2021,application/pdf,reformatted digital,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,http://rightsstatements.org/vocab/InC/1.0/,70,4876,narv_chicanxHistory_VPAA_14_MAYA_008.pdf,https://cudl.colorado.edu//luna/servlet/detail/CUB~24~24~70~286988
CU Chicanx/Latinx History Collection,Policy statement on EOP organizational structure (Boulder campus),Faculty Minority Affairs Committee,local,Manuscript,http://id.loc.gov/vocabulary/resourceTypes/man,Records (Documents),http://id.loc.gov/authorities/genreForms/gf2014026163,4/8/1970,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,5 pages,,guidelines,http://vocab.getty.edu/page/aat/300027029,correspondence,http://vocab.getty.edu/page/aat/300026877,"Policy Statement on EOP Organzational Structure (Boulder Campus). Recommendations to better support EOP programs, with the Faculty Board administering. There are hand written notes at the bottom. One note states for example, ""This is a reestablishing of what the program was developed to [oppose?]. This is a replica of what the univ. was - The only difference is that the faculty wants to instead of the administration. It is a coup d'etat. - 2. Faculty wants to control through a puppet."" As well as, ""Total distrust of Minority People with the exception of minority faculty members....""",Minorities--Education (Higher),http://id.worldcat.org/fast/1023138,Minority college students--Recruiting,http://id.worldcat.org/fast/1023334,Discrimination in education,http://id.worldcat.org/fast/895037,Universities and colleges--Faculty,http://id.worldcat.org/fast/1161748,,,"University of Colorado, Boulder. Educational Opportunity Program",local,,,,,"University of Colorado Boulder (Boulder, Colorado, United States, North America) (school)",GNIS: 178650,Nineteen seventies,http://id.loc.gov/authorities/subjects/sh96005520,Los Seis de Boulder,narv_chicanxHistory_VPAA_34_FCMA_summer_002.pdf,https://ark.colorado.edu/ark:/47540/vv6d8899f8tj,"University of Colorado Boulder. Special Collections, Archives & Preservation",COU:3673,2021,application/pdf,reformatted digital,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,http://rightsstatements.org/vocab/InC/1.0/,69,4876,narv_chicanxHistory_VPAA_34_FCMA_summer_002.pdf,https://cudl.colorado.edu//luna/servlet/detail/CUB~24~24~69~286978
CU Chicanx/Latinx History Collection,Interim report to the council by the committee on minority affairs,Faculty Minority Affairs Committee,local,Manuscript,http://id.loc.gov/vocabulary/resourceTypes/man,Records (Documents),http://id.loc.gov/authorities/genreForms/gf2014026163,11/1/1970,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,4 pages,,reports,http://vocab.getty.edu/page/aat/300027267,,,"Interim report to the council by the Commitee on Minority Affairs. Outlines tension among Regents and minority programs, with the [mis?]understanding that the Regents voted to freeze funding.",Minorities--Education (Higher),http://id.worldcat.org/fast/1023138,Student aid,http://id.worldcat.org/fast/1432104,Universities and colleges--Finance,http://id.worldcat.org/fast/1161770,Minority college students--Recruiting,http://id.worldcat.org/fast/1023334,,,"University of Colorado, Boulder. Educational Opportunity Program",local,,,,,"University of Colorado Boulder (Boulder, Colorado, United States, North America) (school)",GNIS: 178650,Nineteen seventies,http://id.loc.gov/authorities/subjects/sh96005520,Los Seis de Boulder,narv_chicanxHistory_VPAA_34_FCMA_summer_003.pdf,https://ark.colorado.edu/ark:/47540/qf511t00364r,"University of Colorado Boulder. Special Collections, Archives & Preservation",COU:3673,2021,application/pdf,reformatted digital,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,http://rightsstatements.org/vocab/InC/1.0/,68,4876,narv_chicanxHistory_VPAA_34_FCMA_summer_003.pdf,https://cudl.colorado.edu//luna/servlet/detail/CUB~24~24~68~286976
CU Chicanx/Latinx History Collection,A memorandum concerning a proposal for the establishment of a Department of Mexican American studies,"Ramirez, Salvador",local,Manuscript,http://id.loc.gov/vocabulary/resourceTypes/man,Records (Documents),http://id.loc.gov/authorities/genreForms/gf2014026163,3/2/1971,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,3 pages,,correspondence,http://vocab.getty.edu/page/aat/300026877,proposals,http://vocab.getty.edu/page/aat/300027261,"Memo to the Faculty Committee on Minority Affairs; re: proposal to establish a MAS Department. The letter explains the need for a ""Program of Mexican American Studies"" to be established. The document also includes a list of ""Recommendations on Mexican-American Studies"" in the form of course offerings.",Minorities--Education (Higher),http://id.worldcat.org/fast/1023138,Discrimination in education,http://id.worldcat.org/fast/895037,College students--Societies and clubs,http://id.worldcat.org/fast/868054,,,,,Faculty Committee on Minority Affairs,local,,,,,"University of Colorado Boulder (Boulder, Colorado, United States, North America) (school)",GNIS: 178650,Nineteen seventies,http://id.loc.gov/authorities/subjects/sh96005520,Los Seis de Boulder,narv_chicanxHistory_VPAA_34_MAS_002.pdf,https://ark.colorado.edu/ark:/47540/zg5d2g84s98m,"University of Colorado Boulder. Special Collections, Archives & Preservation",COU:3673,2021,application/pdf,reformatted digital,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,http://rightsstatements.org/vocab/InC/1.0/,66,4876,narv_chicanxHistory_VPAA_34_MAS_002.pdf,https://cudl.colorado.edu//luna/servlet/detail/CUB~24~24~66~286972
CU Chicanx/Latinx History Collection,Student survey responses concerning unlimited recruitment of minority students,Office of Student Relations,local,Manuscript,http://id.loc.gov/vocabulary/resourceTypes/man,Records (Documents),http://id.loc.gov/authorities/genreForms/gf2014026163,9/30/1970,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,4 pages,,surveys (documents),http://vocab.getty.edu/page/aat/300226986,,,"re: ""Student Survey Responses Concerning Unlimited Recruitment of Minority Students."" The report goes over results of the student survey. A question on the survey states, ""Do you support unlimited recruitment of minority students regardless of qualifications?"" Responses are overwhelmingly ""no.""",Minorities--Education (Higher),http://id.worldcat.org/fast/1023138,Discrimination in education,http://id.worldcat.org/fast/895037,Minority college students--Recruiting,http://id.worldcat.org/fast/1023334,,,,,,,,,,,"University of Colorado Boulder (Boulder, Colorado, United States, North America) (school)",GNIS: 178650,Nineteen seventies,http://id.loc.gov/authorities/subjects/sh96005520,Los Seis de Boulder,narv_chicanxHistory_VPAA_8_UMAS_69-71_008.pdf,https://ark.colorado.edu/ark:/47540/4j782p38p307,"University of Colorado Boulder. Special Collections, Archives & Preservation",COU:3673,2021,application/pdf,reformatted digital,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,http://rightsstatements.org/vocab/InC/1.0/,84,4876,narv_chicanxHistory_VPAA_8_UMAS_69-71_008.pdf,https://cudl.colorado.edu//luna/servlet/detail/CUB~24~24~84~287014
CU Chicanx/Latinx History Collection,"Responses to your memorandum of November 18, regarding: Result of regents' meeting, November 13, 1970","Vigil, Patrick J.",local,Manuscript,http://id.loc.gov/vocabulary/resourceTypes/man,Records (Documents),http://id.loc.gov/authorities/genreForms/gf2014026163,11/18/1970,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,3 pages,,correspondence,http://vocab.getty.edu/page/aat/300026877,,,"Memo to Vice Provost Volsky; re: Response to November 18th memo (not included). UMAS responsed with ""disillusionment"" regarding results of a Regents' meeting and states ""skepticism borne of the many broken promises of the past and the lack of any meaningful and concrete commitment for the present."" The letter continues to outline particular issues in the November 18th memo.",Minorities--Education (Higher),http://id.worldcat.org/fast/1023138,Discrimination in education,http://id.worldcat.org/fast/895037,College students--Societies and clubs,http://id.worldcat.org/fast/868054,Minority college students--Recruiting,http://id.worldcat.org/fast/1023334,,,UMAS (Organization),http://id.worldcat.org/fast/626784,"Volsky, Ted",local,,,"University of Colorado Boulder (Boulder, Colorado, United States, North America) (school)",GNIS: 178650,Nineteen seventies,http://id.loc.gov/authorities/subjects/sh96005520,Los Seis de Boulder,narv_chicanxHistory_VPAA_8_UMAS_69-71_012.pdf,https://ark.colorado.edu/ark:/47540/7b3j8z61n9k4,"University of Colorado Boulder. Special Collections, Archives & Preservation",COU:3673,2021,application/pdf,reformatted digital,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,http://rightsstatements.org/vocab/InC/1.0/,83,4876,narv_chicanxHistory_VPAA_8_UMAS_69-71_012.pdf,https://cudl.colorado.edu//luna/servlet/detail/CUB~24~24~83~287012
CU Chicanx/Latinx History Collection,UMAS-EOP program needs as related to recruitment and admissions of Mexican American students,"Marrujo, Becky",local,Manuscript,http://id.loc.gov/vocabulary/resourceTypes/man,Records (Documents),http://id.loc.gov/authorities/genreForms/gf2014026163,11/19/1970,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,3 pages,,correspondence,http://vocab.getty.edu/page/aat/300026877,,,Letter to Dean Volsky; re: UMAS-EOP program recruitment. The letter outlines problems preventing effective recruitment of Chicanx students to CU (mostly lack of institutional support). Makes requests for recruitment needs.,Minorities--Education (Higher),http://id.worldcat.org/fast/1023138,Discrimination in education,http://id.worldcat.org/fast/895037,College students--Societies and clubs,http://id.worldcat.org/fast/868054,Minority college students--Recruiting,http://id.worldcat.org/fast/1023334,,,UMAS (Organization),http://id.worldcat.org/fast/626784,"Volsky, Ted",local,,,"University of Colorado Boulder (Boulder, Colorado, United States, North America) (school)",GNIS: 178650,Nineteen seventies,http://id.loc.gov/authorities/subjects/sh96005520,Los Seis de Boulder,narv_chicanxHistory_VPAA_8_UMAS_69-71_013.pdf,https://ark.colorado.edu/ark:/47540/fz965f31f7r0,"University of Colorado Boulder. Special Collections, Archives & Preservation",COU:3673,2021,application/pdf,reformatted digital,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,http://rightsstatements.org/vocab/InC/1.0/,82,4876,narv_chicanxHistory_VPAA_8_UMAS_69-71_013.pdf,https://cudl.colorado.edu//luna/servlet/detail/CUB~24~24~82~287010
CU Chicanx/Latinx History Collection,Report on United Mexican American Students' EOP project,"Rodriguez, Armando M.",local,Manuscript,http://id.loc.gov/vocabulary/resourceTypes/man,Records (Documents),http://id.loc.gov/authorities/genreForms/gf2014026163,5/22/1905,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,11 pages,,Case studies,http://id.loc.gov/authorities/genreForms/gf2017026140,reports,http://vocab.getty.edu/page/aat/300027267,"Report on UMAS-EOP Project. Report on 2-day evaluation of the program, including interviews with administrators, students, ""dissident UMAS students,"" etc. States ""administraton is concerned with UMAS use of the EOP to develop political power on campus.""",Minorities--Education (Higher),http://id.worldcat.org/fast/1023138,College students--Societies and clubs,http://id.worldcat.org/fast/868054,Discrimination in education,http://id.worldcat.org/fast/895037,Student movements,http://id.worldcat.org/fast/1135954,,,"Weber, Robert E.",local,UMAS (Organization),http://id.worldcat.org/fast/626784,"University of Colorado, Boulder. Educational Opportunity Program",local,"University of Colorado Boulder (Boulder, Colorado, United States, North America) (school)",GNIS: 178650,Nineteen seventies,http://id.loc.gov/authorities/subjects/sh96005520,Los Seis de Boulder,narv_chicanxHistory_VPAA_8_UMAS_69-71_025.pdf,https://ark.colorado.edu/ark:/47540/6h8q2h66k2rb,"University of Colorado Boulder. Special Collections, Archives & Preservation",COU:3673,2021,application/pdf,reformatted digital,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,http://rightsstatements.org/vocab/InC/1.0/,80,4876,narv_chicanxHistory_VPAA_8_UMAS_69-71_025.pdf,https://cudl.colorado.edu//luna/servlet/detail/CUB~24~24~80~287006
